aluno_id,frequencia_semanal,tipo_plano,total_checkins,recency_days
3808,2,3,3,35.0
4101,1,1,2,74.0
1221,6,2,4,15.0
8139,6,1,4,5.0
6943,4,3,6,9.0
3589,3,1,5,2.0
8989,1,2,4,5.0
4901,2,3,7,53.0
7764,3,2,6,25.0
74,4,3,5,77.0
9463,1,1,0,
8644,6,1,7,33.0
5668,3,3,7,27.0
937,4,1,3,87.0
6820,2,1,4,29.0
138,4,1,9,24.0
34,6,1,4,55.0
7704,3,1,6,30.0
4510,1,3,1,89.0
1956,3,3,6,12.0
4628,6,1,7,3.0
443,1,1,1,81.0
2900,5,1,6,22.0
8497,6,1,6,62.0
6617,5,2,9,21.0
5799,4,1,3,23.0
4379,1,2,10,5.0
6485,1,3,2,3.0
4515,4,1,6,13.0
2754,3,2,5,14.0
4527,4,2,10,46.0
3608,5,2,8,42.0
2682,2,2,4,79.0
4829,4,1,4,28.0
526,6,2,6,51.0
2594,2,2,2,6.0
3841,5,1,9,44.0
1428,1,1,2,63.0
393,5,1,10,1.0
4731,4,1,2,36.0
1151,6,2,9,22.0
9632,1,3,1,39.0
498,4,1,2,19.0
4913,1,2,5,49.0
3860,1,2,4,9.0
9635,1,2,1,25.0
9051,3,1,0,
7935,1,1,2,48.0
5610,2,2,6,10.0
7207,4,1,4,17.0
7280,4,3,3,24.0
3912,5,3,8,50.0
7638,6,3,1,109.0
5828,1,3,3,1.0
2999,5,1,8,51.0
9665,3,2,8,17.0
5787,2,3,7,8.0
4740,3,1,6,39.0
3572,2,2,7,43.0
5529,3,3,0,
8305,1,2,5,5.0
7463,3,2,1,14.0
3405,3,2,6,6.0
2250,4,3,9,18.0
2105,6,1,5,145.0
6594,3,1,2,21.0
1792,3,1,6,57.0
2143,2,2,4,8.0
2513,4,3,4,14.0
7786,1,1,2,53.0
6996,1,2,3,19.0
9381,2,2,0,
2948,2,2,8,12.0
9648,5,1,7,13.0
1976,3,3,5,12.0
7828,3,1,8,14.0
1574,6,1,1,86.0
6714,3,3,7,13.0
2892,4,3,1,80.0
7637,4,1,1,44.0
4743,5,1,2,23.0
6243,3,3,8,77.0
2782,1,2,1,47.0
696,2,3,9,13.0
4768,1,3,0,
8158,6,2,3,17.0
6424,6,1,0,
7957,6,2,3,63.0
435,1,3,5,8.0
4313,2,3,8,25.0
5078,3,1,4,77.0
4785,5,2,10,9.0
2577,4,1,8,8.0
8951,2,2,0,
6250,2,1,4,49.0
6749,5,2,10,6.0
5773,4,2,10,8.0
3398,3,1,4,3.0
837,3,2,2,50.0
3236,6,3,5,0.0
6055,3,3,0,
5920,3,3,4,27.0
911,4,3,4,9.0
7780,6,3,6,6.0
5833,2,1,4,13.0
5270,1,2,8,14.0
9235,2,2,1,114.0
6722,6,3,5,35.0
2691,2,1,7,6.0
4975,4,3,0,
436,5,3,0,
1248,4,1,1,70.0
4947,4,2,1,71.0
8454,6,2,8,2.0
870,1,2,7,7.0
7447,2,2,9,37.0
9029,5,3,3,88.0
6954,6,2,5,48.0
5031,5,3,9,27.0
8885,5,1,6,25.0
3069,6,2,5,24.0
711,2,3,1,155.0
9446,2,3,9,10.0
8641,6,1,5,8.0
7413,4,3,9,21.0
1036,6,3,6,0.0
8145,1,3,7,17.0
5087,2,3,0,
7326,3,3,5,20.0
8414,3,1,4,61.0
7812,5,1,2,78.0
8081,2,1,10,3.0
3970,2,1,7,11.0
8259,2,3,0,
1932,3,2,10,18.0
2536,3,1,3,87.0
3853,6,3,2,10.0
2700,1,2,1,114.0
6504,5,1,2,134.0
843,3,1,6,11.0
9724,5,2,8,14.0
447,3,1,9,18.0
1911,6,2,1,81.0
7156,5,2,0,
298,4,3,5,35.0
7285,1,3,1,86.0
6966,4,3,5,12.0
4405,4,2,8,6.0
9075,5,1,5,2.0
7066,2,1,10,3.0
3969,1,3,9,20.0
2129,2,1,3,5.0
1639,1,2,7,5.0
7854,4,3,2,167.0
4033,2,1,4,55.0
6186,2,3,0,
800,2,3,0,
8585,2,1,1,115.0
1495,3,1,5,54.0
5686,4,1,6,4.0
8360,1,3,1,165.0
6248,5,2,10,0.0
2322,6,3,3,163.0
6582,6,3,9,65.0
283,1,1,2,1.0
3846,5,1,8,59.0
624,4,2,7,6.0
4454,3,3,2,155.0
6284,3,3,8,33.0
4279,4,3,3,118.0
4219,4,1,7,2.0
4440,3,1,7,17.0
4098,5,3,10,23.0
681,5,1,1,108.0
7127,1,3,0,
4935,1,2,3,28.0
1508,3,3,6,49.0
7103,1,1,2,14.0
829,3,2,9,47.0
3517,6,3,8,39.0
472,6,2,9,5.0
5967,5,2,9,35.0
3136,5,2,1,175.0
9763,3,3,5,20.0
9774,1,3,3,124.0
3029,1,3,8,13.0
252,2,3,6,18.0
9037,3,1,4,65.0
8237,5,3,7,40.0
4212,5,2,2,68.0
1086,3,2,4,37.0
7450,2,2,6,33.0
3714,3,2,9,8.0
9500,1,2,9,20.0
8870,1,1,3,35.0
5290,4,3,3,76.0
1374,1,2,4,15.0
4338,3,3,7,45.0
7461,2,2,0,
243,6,3,4,11.0
2412,5,2,4,5.0
1264,1,3,2,123.0
902,2,2,1,144.0
1309,1,2,0,
8462,1,1,4,39.0
6041,6,3,3,39.0
3536,6,3,2,64.0
2027,5,2,8,7.0
6898,5,1,9,15.0
8847,2,3,7,3.0
8596,1,3,4,32.0
2236,4,2,1,76.0
7379,6,3,5,7.0
6044,1,2,10,2.0
6785,6,2,5,23.0
7346,2,3,3,45.0
987,5,2,4,18.0
6878,3,3,1,7.0
250,5,3,9,22.0
8102,5,1,0,
5324,4,3,2,69.0
6014,1,3,6,14.0
9551,6,3,5,54.0
4414,3,1,5,76.0
8372,2,2,9,53.0
4597,2,2,1,177.0
1206,2,2,1,73.0
8846,3,1,1,91.0
6475,3,2,6,22.0
5562,4,1,8,30.0
5935,4,2,8,49.0
6067,4,3,10,14.0
4083,1,2,3,38.0
3899,1,3,3,27.0
2387,4,1,6,54.0
7726,5,2,1,158.0
2479,1,1,6,1.0
585,3,2,7,36.0
7839,3,3,10,2.0
2653,2,3,5,32.0
1775,2,2,7,25.0
4774,4,2,2,43.0
1310,3,2,8,26.0
708,5,2,4,30.0
455,6,3,7,6.0
1630,3,3,3,60.0
9933,5,2,5,14.0
9209,2,1,8,47.0
930,3,2,4,36.0
2776,1,3,4,5.0
5845,4,3,0,
1861,5,2,4,11.0
8500,5,3,1,16.0
4382,5,2,9,22.0
6379,2,2,7,2.0
322,1,1,6,28.0
1414,5,1,7,2.0
2835,6,1,9,5.0
7897,5,1,0,
9613,6,2,5,12.0
1953,6,2,2,92.0
8294,5,2,4,40.0
3716,5,2,3,23.0
9872,3,3,0,
1106,3,2,1,120.0
9378,6,2,9,32.0
7433,1,2,0,
9267,3,3,4,10.0
7328,4,3,7,50.0
1413,4,1,1,151.0
5502,6,3,6,27.0
8998,2,1,7,5.0
1202,2,1,3,3.0
744,6,3,10,17.0
8234,4,3,9,15.0
4218,2,1,6,30.0
3345,6,1,8,9.0
490,2,3,1,94.0
3391,6,2,3,21.0
9863,4,2,4,23.0
9015,1,3,5,35.0
4639,1,2,3,57.0
286,4,1,1,20.0
6733,4,3,3,22.0
860,4,1,4,2.0
480,3,3,8,3.0
6794,5,2,8,5.0
2608,5,3,7,1.0
2432,3,2,6,16.0
9056,4,1,9,0.0
6416,3,3,1,8.0
8564,1,3,6,26.0
5515,4,3,4,33.0
9106,5,3,1,120.0
5174,3,1,7,4.0
7602,2,1,4,2.0
4832,5,1,4,32.0
4283,3,1,6,2.0
2603,3,1,2,130.0
6750,2,2,4,42.0
7219,4,2,7,2.0
4374,5,3,2,117.0
3771,6,1,3,1.0
9223,1,1,5,54.0
6527,3,2,10,35.0
907,2,2,5,0.0
8727,2,1,4,22.0
5138,3,1,9,16.0
1766,4,1,8,38.0
6100,6,3,2,80.0
4920,6,2,2,58.0
746,2,3,7,31.0
3690,6,2,10,0.0
2942,2,3,9,0.0
4042,1,2,0,
1863,2,2,9,11.0
6671,5,2,1,29.0
9545,4,2,4,13.0
7954,3,1,3,95.0
8215,4,3,4,25.0
7011,5,3,7,0.0
6931,5,3,2,28.0
1335,3,2,4,15.0
6410,6,1,4,35.0
5560,4,3,0,
2940,4,1,6,61.0
5175,3,1,1,105.0
9467,5,2,0,
5347,4,1,0,
7924,5,3,4,13.0
4057,1,1,2,10.0
5909,3,2,8,21.0
918,6,3,0,
2527,6,3,1,145.0
4009,4,2,10,12.0
848,4,3,10,12.0
3534,6,1,1,77.0
1303,1,1,5,30.0
8512,3,3,1,160.0
8723,1,1,3,2.0
5657,3,1,10,0.0
3580,6,3,2,99.0
430,4,3,1,142.0
9216,4,1,7,31.0
7018,5,3,9,15.0
1703,3,2,8,25.0
6499,3,1,4,16.0
4852,2,2,5,63.0
3298,2,2,4,37.0
459,3,1,4,106.0
8762,2,1,9,6.0
7639,6,1,1,177.0
7210,3,3,2,105.0
2051,5,2,2,60.0
7477,3,3,6,61.0
7231,3,2,6,6.0
2135,2,1,4,35.0
1418,4,1,10,5.0
2123,4,1,9,45.0
8378,1,1,3,45.0
8320,6,3,1,93.0
9700,2,3,1,75.0
8432,2,2,4,37.0
3094,2,3,2,7.0
3159,1,3,0,
6860,1,3,8,52.0
8898,1,1,2,46.0
5990,5,3,9,13.0
2134,3,3,3,44.0
9123,4,1,1,170.0
9523,1,2,3,13.0
7767,4,2,4,27.0
9731,3,3,1,133.0
9374,5,2,7,8.0
1586,4,1,8,9.0
6117,2,3,4,39.0
2669,3,2,7,3.0
7757,4,3,10,3.0
1918,2,3,10,6.0
208,3,2,7,17.0
7180,2,1,7,8.0
4345,5,3,6,34.0
6965,4,1,6,6.0
5805,5,3,0,
5518,1,1,1,156.0
1188,6,3,4,50.0
8239,4,2,5,47.0
7087,2,1,3,29.0
7173,5,1,10,65.0
4145,6,1,7,17.0
7576,1,1,5,5.0
6364,5,1,8,42.0
1955,6,1,4,124.0
4158,4,1,8,6.0
5505,5,2,8,34.0
4517,1,1,0,
7145,5,1,3,103.0
7160,5,3,3,10.0
7128,6,1,9,0.0
4844,1,2,7,20.0
1362,5,1,0,
8895,1,3,0,
9072,4,1,6,0.0
4554,2,1,8,6.0
5771,4,1,4,123.0
858,2,2,1,15.0
6454,4,3,1,150.0
7698,3,2,8,26.0
7560,3,1,8,9.0
4504,6,3,3,154.0
8087,1,1,3,143.0
6171,5,1,10,10.0
3377,3,3,9,2.0
9396,6,2,7,27.0
6314,5,1,8,54.0
3778,1,3,4,17.0
1686,6,3,9,21.0
6242,5,3,0,
9481,5,3,8,8.0
2365,6,2,1,58.0
9958,4,2,2,82.0
5776,1,1,7,51.0
8823,4,1,7,12.0
3231,2,3,10,22.0
2956,2,3,3,26.0
932,2,2,8,36.0
4138,6,2,0,
2572,3,2,4,4.0
9278,3,3,4,31.0
7226,2,3,5,110.0
2298,3,2,4,46.0
7469,1,2,2,82.0
8781,4,1,4,67.0
5280,1,2,7,34.0
6717,1,3,0,
1781,4,3,10,7.0
733,1,2,10,14.0
4189,5,3,5,7.0
1594,1,1,3,103.0
4446,2,2,4,129.0
4038,5,3,3,29.0
9092,1,2,2,10.0
8682,4,1,0,
5207,2,2,10,43.0
5877,2,1,7,0.0
3162,1,3,6,9.0
8065,5,2,3,55.0
700,2,3,8,5.0
7397,1,1,5,48.0
1649,1,2,4,29.0
9391,5,1,0,
9773,4,1,5,10.0
1687,1,2,3,11.0
187,1,2,10,5.0
7161,1,2,4,10.0
7630,2,2,5,5.0
5976,2,3,8,42.0
7204,6,3,5,51.0
6929,1,2,1,172.0
4294,6,2,8,23.0
242,4,1,7,19.0
5784,6,3,2,18.0
8266,5,2,7,67.0
5609,1,1,5,56.0
7940,4,2,9,20.0
2633,6,2,9,26.0
7434,6,3,0,
9950,1,2,8,10.0
3773,3,3,10,2.0
5469,3,2,6,0.0
5108,5,2,4,41.0
1543,1,1,2,27.0
5368,1,3,10,14.0
6774,5,2,8,2.0
4373,4,1,3,12.0
7887,4,2,1,144.0
3154,5,2,9,17.0
5627,3,2,5,28.0
8480,6,2,2,114.0
7147,3,1,2,30.0
980,2,1,8,3.0
9587,4,1,10,13.0
1890,2,3,7,0.0
2028,4,2,2,73.0
7612,5,1,0,
7727,6,1,1,141.0
4246,1,2,8,6.0
3366,3,1,5,48.0
6060,3,2,0,
9602,4,2,5,11.0
9503,3,1,5,37.0
4929,3,3,2,42.0
9176,1,1,4,26.0
8628,5,3,6,40.0
3321,2,1,10,14.0
5952,3,3,3,116.0
8704,6,2,2,1.0
3533,5,2,6,34.0
1628,3,3,3,12.0
8166,6,1,8,26.0
7336,3,3,4,1.0
2351,2,3,10,6.0
661,6,1,0,
512,5,1,10,9.0
340,5,3,10,0.0
3077,4,3,5,17.0
1653,6,3,1,55.0
4989,3,2,3,89.0
523,2,1,5,54.0
6446,4,1,10,9.0
9155,1,3,9,37.0
9669,1,1,6,6.0
1572,2,1,8,22.0
1982,2,1,8,51.0
6787,2,3,2,28.0
5378,1,2,5,32.0
595,3,1,1,3.0
8830,1,1,0,
924,6,2,9,4.0
9153,6,2,1,141.0
3830,4,1,10,3.0
2748,6,2,10,24.0
9305,2,3,2,95.0
7816,3,3,3,65.0
4473,5,3,6,22.0
7001,4,1,9,30.0
5565,4,2,8,25.0
896,3,1,10,4.0
651,2,1,4,69.0
7053,5,3,0,
9777,2,3,2,5.0
8167,3,2,10,18.0
6191,3,1,9,3.0
2811,4,1,8,21.0
3537,6,2,2,69.0
4202,4,3,4,3.0
8748,6,2,5,61.0
8826,6,1,1,0.0
5796,3,3,7,43.0
5156,1,3,0,
5398,1,2,9,6.0
1332,6,3,2,62.0
9755,4,3,2,23.0
6816,6,2,6,75.0
985,6,3,5,13.0
9025,1,2,9,14.0
779,2,3,4,48.0
4648,3,1,0,
7488,1,3,1,167.0
1189,2,2,1,95.0
2896,3,2,5,6.0
6857,6,1,7,19.0
2777,6,3,3,48.0
8018,5,2,0,
9710,6,3,0,
7157,6,3,4,0.0
304,1,2,1,145.0
2772,5,3,10,15.0
8171,4,1,4,57.0
6134,5,3,2,59.0
4265,1,2,0,
450,4,1,6,12.0
6656,3,1,10,6.0
6557,1,3,6,64.0
2246,6,1,2,88.0
1059,4,3,9,29.0
375,5,3,5,30.0
976,6,1,1,156.0
8543,2,2,8,15.0
1242,5,3,4,99.0
680,3,3,1,25.0
8981,5,1,3,22.0
2823,1,1,9,20.0
1160,5,2,0,
6506,6,3,0,
7593,3,2,9,13.0
7600,3,2,10,9.0
7505,1,1,8,13.0
982,5,1,8,1.0
8625,6,2,9,0.0
5256,3,3,3,33.0
11,3,1,8,20.0
4360,1,3,3,22.0
1152,3,2,2,42.0
1384,5,2,0,
1330,2,1,6,18.0
7626,6,3,2,55.0
1826,1,2,8,34.0
7201,2,1,7,4.0
4482,3,2,8,8.0
9855,2,3,7,21.0
9086,2,2,3,60.0
7206,1,2,7,12.0
2806,3,1,9,61.0
7696,6,2,1,99.0
6949,4,3,9,10.0
7471,2,2,6,100.0
9687,6,2,1,176.0
8742,4,1,7,16.0
7423,5,1,1,31.0
6766,5,1,10,7.0
6701,1,3,8,6.0
5587,3,3,7,8.0
7445,5,3,1,12.0
2578,3,2,5,32.0
8464,3,1,1,16.0
8448,4,3,3,152.0
4880,4,1,3,106.0
457,2,2,5,6.0
6751,3,3,6,27.0
3943,1,3,1,145.0
8405,2,3,0,
1041,3,2,8,0.0
7641,1,3,2,39.0
6639,2,2,5,24.0
5522,6,1,1,115.0
6196,4,3,2,96.0
9147,2,1,10,69.0
5895,4,1,6,28.0
6309,3,3,6,5.0
9183,1,2,8,9.0
8973,6,3,9,48.0
9904,5,2,3,29.0
3370,6,2,6,23.0
3844,3,2,8,1.0
8638,6,1,0,
8083,5,2,9,10.0
6797,2,2,9,12.0
3385,1,3,5,14.0
4230,6,1,0,
8207,3,3,3,65.0
7277,3,3,3,27.0
5700,6,1,5,14.0
1267,5,3,8,3.0
4530,2,1,0,
894,6,3,5,21.0
5725,1,3,0,
4178,2,2,6,22.0
7822,1,1,2,94.0
1357,4,2,10,47.0
4475,6,1,1,149.0
1020,2,2,9,5.0
6135,4,1,8,14.0
8049,6,2,9,22.0
8250,2,3,4,25.0
2216,1,2,1,104.0
1720,4,3,5,67.0
8850,1,3,10,0.0
2221,1,1,10,10.0
1051,2,1,9,0.0
1424,3,3,1,81.0
8229,1,3,8,0.0
6453,1,3,4,45.0
3066,1,3,4,110.0
9111,5,1,5,42.0
7021,6,1,2,26.0
290,6,2,1,132.0
5002,2,3,2,38.0
3169,5,3,4,104.0
8233,2,3,5,34.0
9010,6,3,3,73.0
2694,3,1,1,92.0
3980,3,1,4,13.0
3902,2,2,1,11.0
9074,2,2,8,17.0
9572,3,3,5,32.0
6569,5,3,0,
4718,4,2,7,22.0
1389,2,3,7,38.0
4969,5,1,6,62.0
1735,2,1,4,56.0
3662,3,3,7,80.0
2326,4,2,1,57.0
6484,3,3,3,14.0
4005,1,3,4,8.0
8925,1,3,0,
2649,5,3,0,
5340,4,3,6,5.0
5147,6,3,9,4.0
2339,1,3,1,39.0
5852,6,2,8,3.0
5449,1,2,6,49.0
9475,5,2,5,31.0
6595,6,2,10,8.0
4050,1,2,6,37.0
9884,1,3,1,168.0
8701,5,3,7,27.0
4633,1,2,2,137.0
1584,2,3,9,5.0
2805,5,1,10,3.0
2639,3,2,7,20.0
3091,4,1,4,12.0
4812,6,2,8,36.0
3108,2,1,9,7.0
2095,1,3,10,14.0
6738,5,2,4,40.0
5334,3,2,8,25.0
4663,5,3,9,11.0
4242,6,3,9,29.0
1275,4,2,9,7.0
1107,1,1,7,4.0
1157,6,2,8,3.0
5120,3,3,1,95.0
3699,3,1,6,28.0
5887,5,1,2,47.0
8571,6,1,9,34.0
3014,6,1,7,15.0
5369,4,1,2,80.0
8274,1,2,4,50.0
2022,4,1,1,66.0
9600,1,3,1,121.0
3296,2,3,4,7.0
819,6,3,6,43.0
7412,2,1,2,124.0
2522,2,2,7,8.0
817,2,3,5,13.0
1891,5,3,8,24.0
8260,1,1,7,5.0
1840,4,2,10,7.0
4552,4,2,10,36.0
299,6,1,4,16.0
6635,6,2,6,14.0
3240,6,3,1,44.0
9148,3,2,6,3.0
3452,5,3,10,50.0
5081,4,3,6,66.0
2871,6,2,1,140.0
3266,6,3,5,6.0
236,1,3,6,66.0
7913,1,2,0,
6967,5,1,10,12.0
4110,4,2,5,62.0
2334,6,2,10,0.0
7792,1,1,2,12.0
1751,4,3,10,3.0
454,5,3,6,44.0
9214,4,1,7,31.0
2077,2,3,6,9.0
9145,5,1,6,40.0
5864,6,2,4,58.0
3359,2,3,5,91.0
9352,1,1,9,8.0
227,4,1,8,17.0
500,1,1,8,29.0
2590,3,1,6,23.0
7305,6,2,4,58.0
5496,3,1,4,16.0
7196,1,1,8,34.0
2980,6,1,9,0.0
5739,4,2,1,85.0
1085,2,3,9,32.0
121,4,1,4,31.0
6306,6,1,10,28.0
3915,2,1,9,13.0
3436,3,1,8,26.0
5361,5,2,4,35.0
3017,1,2,8,10.0
6255,3,3,0,
8175,4,1,6,11.0
4484,3,3,7,57.0
6607,1,3,5,29.0
2353,2,1,3,79.0
7883,2,1,3,128.0
1088,6,2,4,2.0
6508,2,2,6,2.0
9606,4,2,10,7.0
4413,4,3,3,14.0
6974,4,1,10,16.0
3358,6,2,1,89.0
8557,5,3,10,0.0
4163,6,3,6,1.0
1100,4,1,7,6.0
5055,1,1,8,5.0
4577,2,3,7,31.0
1436,1,1,5,17.0
4580,2,3,7,8.0
9689,4,3,6,16.0
9895,5,2,1,124.0
7249,5,2,4,32.0
8245,6,2,8,11.0
9803,2,1,1,115.0
4960,5,3,4,43.0
3681,6,3,7,11.0
7506,2,1,0,
6565,2,2,6,15.0
5531,1,1,8,25.0
1945,6,3,9,55.0
1455,1,1,8,23.0
8570,2,3,1,128.0
321,5,3,3,108.0
2223,5,2,10,0.0
7528,6,1,6,79.0
2622,1,3,2,144.0
6338,6,3,10,6.0
105,6,3,2,93.0
5894,1,3,5,3.0
6715,4,3,1,179.0
9246,2,2,10,7.0
3410,2,1,3,33.0
7186,2,2,5,13.0
5224,1,3,3,74.0
4172,3,3,2,28.0
6720,1,1,10,30.0
467,6,1,9,9.0
2026,5,1,10,9.0
5532,3,3,6,13.0
1177,6,1,10,0.0
8511,6,3,6,4.0
9542,3,3,10,0.0
7886,1,2,1,81.0
1566,6,1,4,31.0
8189,3,1,6,0.0
3482,4,1,6,77.0
8786,6,3,10,12.0
2746,5,2,3,139.0
2978,1,3,3,28.0
600,5,2,10,19.0
4854,1,1,8,16.0
4672,2,1,9,7.0
4472,4,2,8,4.0
6125,3,2,4,18.0
772,2,3,10,17.0
7511,3,2,8,26.0
7251,6,3,3,27.0
5897,1,2,9,39.0
335,3,3,10,7.0
4662,2,1,5,10.0
1756,5,2,6,8.0
3518,1,3,8,18.0
1695,1,3,7,19.0
9122,6,2,4,37.0
3799,1,2,6,64.0
7521,3,3,0,
5709,3,3,1,77.0
5226,5,1,4,42.0
5222,4,2,3,44.0
3896,5,1,3,24.0
7514,2,1,1,177.0
7350,5,1,5,29.0
7044,4,3,5,55.0
2489,1,1,6,57.0
9871,6,2,9,43.0
8840,1,2,8,60.0
3655,5,3,8,2.0
6492,2,2,1,81.0
619,2,2,7,7.0
6754,2,1,7,8.0
2903,1,2,2,51.0
8031,4,2,5,19.0
1214,5,3,2,56.0
4591,4,1,5,18.0
517,2,3,8,20.0
1873,3,1,9,2.0
5218,3,3,6,21.0
3352,6,2,9,4.0
6591,3,2,10,33.0
2102,1,1,2,48.0
7568,6,3,3,13.0
9201,1,1,8,73.0
9135,1,3,9,9.0
9608,5,2,0,
6118,1,1,3,74.0
7374,5,2,10,13.0
1838,1,2,5,6.0
1181,2,1,8,37.0
8385,2,3,2,13.0
7172,5,1,3,37.0
5132,5,1,6,24.0
1491,3,2,8,15.0
3721,2,3,1,152.0
1023,6,3,10,2.0
9971,3,3,8,17.0
1172,4,1,7,31.0
4205,5,2,3,36.0
6646,1,3,10,15.0
3869,6,2,5,23.0
7303,4,3,10,2.0
1034,3,3,2,42.0
4439,2,1,7,41.0
6472,1,3,4,74.0
6315,6,1,5,8.0
5204,2,3,6,8.0
1903,4,3,4,3.0
1220,5,2,7,63.0
8249,3,2,4,14.0
1634,3,1,2,111.0
5061,3,1,9,24.0
613,2,1,6,60.0
2371,2,2,8,19.0
9555,6,1,1,162.0
5080,4,2,4,145.0
5884,6,2,9,11.0
3706,6,3,8,2.0
9268,5,3,6,5.0
4550,4,3,4,32.0
4124,5,1,4,22.0
9020,4,2,5,42.0
3151,4,3,6,22.0
1545,5,3,5,68.0
5418,4,3,3,4.0
1581,2,3,2,79.0
9688,4,3,0,
5440,4,1,3,75.0
8650,1,3,7,6.0
5336,4,3,10,19.0
3713,1,3,4,92.0
4476,2,2,9,17.0
4571,4,2,10,6.0
8103,5,3,10,10.0
678,4,3,6,12.0
579,4,3,0,
3620,6,2,4,49.0
3083,6,3,9,17.0
5950,6,2,4,44.0
3506,5,2,10,10.0
3807,3,3,7,16.0
198,5,3,9,11.0
9023,6,1,8,28.0
28,1,1,1,83.0
6016,3,2,7,33.0
3326,2,1,0,
7796,4,2,6,1.0
1089,3,2,0,
1656,2,3,8,7.0
2208,3,1,0,
720,2,3,0,
3917,1,1,6,33.0
6161,3,3,6,44.0
4703,1,2,5,22.0
7969,5,2,9,14.0
2913,5,3,4,73.0
2358,4,2,2,66.0
5936,2,2,7,33.0
1605,2,1,3,65.0
1256,4,3,3,55.0
3080,1,1,1,66.0
4364,5,3,4,20.0
1000,2,1,4,6.0
3310,3,2,3,23.0
9789,5,1,5,45.0
8897,1,2,1,162.0
7063,5,1,7,6.0
2139,6,3,10,20.0
8110,4,2,10,9.0
8046,3,3,7,6.0
9692,6,2,10,5.0
3610,4,3,0,
1730,1,1,1,107.0
8288,5,2,9,72.0
8683,1,3,6,30.0
9354,6,2,10,0.0
5092,5,3,10,19.0
833,1,3,3,62.0
1244,4,3,0,
4567,6,2,10,8.0
3335,4,2,10,18.0
7869,1,2,6,14.0
3493,4,3,4,13.0
7740,5,3,6,0.0
752,5,3,4,35.0
4177,6,1,2,90.0
8447,3,1,5,58.0
4834,2,3,4,17.0
3754,4,1,8,21.0
6984,4,2,0,
1553,3,2,3,90.0
594,5,2,1,72.0
460,4,2,1,114.0
7327,5,1,0,
8202,3,1,7,3.0
6022,1,2,7,82.0
1530,1,2,9,69.0
851,6,2,5,9.0
5402,2,1,9,26.0
9024,1,1,1,51.0
8183,4,3,4,66.0
4805,3,1,0,
3256,1,2,10,11.0
893,5,1,8,8.0
993,5,2,0,
3843,1,3,3,57.0
8961,1,3,10,1.0
6192,2,1,9,62.0
4330,4,1,7,0.0
3962,3,2,8,28.0
7438,3,1,2,8.0
2697,2,3,2,102.0
6372,2,3,0,
1342,4,1,5,1.0
5594,6,1,9,19.0
6229,3,1,3,42.0
4191,5,2,1,144.0
3553,4,2,1,143.0
25,6,2,1,129.0
6105,3,1,4,41.0
5471,1,1,3,88.0
9350,4,3,9,17.0
8038,5,1,10,8.0
6752,5,1,7,22.0
5144,1,2,1,7.0
1420,5,3,1,44.0
6802,3,1,7,54.0
6421,2,2,2,11.0
5246,2,1,5,18.0
465,2,3,6,23.0
6872,3,2,1,149.0
1853,6,1,10,21.0
64,2,1,9,4.0
2714,3,1,6,34.0
1421,5,2,3,7.0
5954,1,3,3,53.0
828,4,3,10,1.0
2429,1,1,8,2.0
8559,6,3,3,0.0
3309,4,3,6,11.0
8336,3,1,0,
3612,4,1,3,11.0
4946,4,3,7,9.0
1587,2,1,9,18.0
9914,6,1,9,0.0
9466,1,1,9,8.0
8884,2,3,6,5.0
6301,6,1,10,3.0
2285,1,3,3,29.0
1075,3,2,8,76.0
1128,2,1,5,8.0
1899,6,2,2,1.0
5543,6,1,7,8.0
946,2,2,8,23.0
5435,2,3,4,4.0
5353,6,2,2,157.0
4120,4,3,10,13.0
6641,6,3,3,6.0
6251,2,3,7,10.0
4223,1,1,4,14.0
9114,5,2,10,54.0
8392,6,3,10,5.0
8637,5,2,3,2.0
7955,2,2,3,26.0
7373,2,2,8,47.0
271,5,2,5,8.0
22,3,2,3,24.0
8111,2,1,7,15.0
7359,6,1,5,10.0
529,1,2,10,18.0
9599,1,1,7,5.0
4448,4,1,9,8.0
7732,6,3,8,32.0
4951,2,1,4,45.0
390,6,3,7,0.0
3805,1,2,6,73.0
2152,4,1,6,14.0
189,1,3,9,9.0
4936,5,1,4,63.0
5823,5,3,4,106.0
7194,4,2,8,24.0
5151,4,1,3,23.0
5438,6,3,5,13.0
4762,2,3,5,51.0
5404,6,3,2,124.0
9535,4,2,4,17.0
9303,2,3,2,13.0
120,3,1,10,2.0
2082,1,3,2,154.0
802,5,3,8,5.0
578,1,1,7,27.0
7697,2,1,3,35.0
2259,4,1,6,25.0
1415,3,1,4,68.0
9428,6,3,4,18.0
5716,5,1,3,105.0
2652,1,1,4,47.0
9923,5,2,10,2.0
5939,6,2,0,
9341,5,2,8,5.0
9814,6,1,4,46.0
1510,4,3,4,3.0
8084,1,2,4,29.0
1749,3,3,7,0.0
2006,3,2,7,24.0
7200,2,2,2,112.0
2313,5,2,8,8.0
9527,4,2,0,
9941,2,3,1,94.0
3277,3,1,5,1.0
7745,6,1,7,28.0
9414,2,3,5,38.0
6238,2,2,7,51.0
5827,1,3,6,5.0
315,1,3,1,27.0
1162,3,3,5,14.0
3639,5,1,1,83.0
2962,6,2,3,114.0
1841,3,1,4,15.0
4154,4,3,6,15.0
8383,1,1,9,19.0
3749,6,1,9,14.0
9367,2,1,5,8.0
3811,1,1,3,61.0
54,2,2,2,96.0
4022,5,1,4,51.0
9921,3,3,2,107.0
